0.0	CA12
0.0	CABP4
0.0	CACUL1
0.0	CALB2
0.0	CALCB
0.0	CALY
0.0	CAMKMT
0.0	CAMSAP1
0.0	CAMSAP2
0.0	CAPG
0.0	CAPN10
0.0	CAPN11
0.0	CAPN12
0.0	CAPN5
0.0	CAPN6
0.0	CAPN7
0.0	CAPN9
0.0	CAPS
0.0	CAPZA3
0.0	CARD14
0.0	CARS2
0.0	CARTPT
0.0	CASZ1
0.0	CBLL1
0.0	CCDC124
0.0	CCDC28B
0.0	CCDC36
0.0	CCDC47
0.0	CCDC6
0.0	CCDC64
0.0	CCDC86
0.0	CCDC88C
0.0	CCDC93
0.0	CCM2
0.0	CCNO
0.0	CCPG1
0.0	CCRL2
0.0	CCS
0.0	CD160
0.0	CD1A
0.0	CD1E
0.0	CD200
0.0	CD207
0.0	CD21
0.0	CD300E
0.0	CD300LB
0.0	CD320
0.0	CD52
0.0	CD58
0.0	CD93
0.0	CD96
0.0	CD99
0.0	CDA
0.0	CDAN1
0.0	CDC2
0.0	CDC2L1
0.0	CDC42BPB
0.0	CDC42BPG
0.0	CDC42EP5
0.0	CDCA3
0.0	CDH26
0.0	CDHR5
0.0	CDK10
0.0	CDK15
0.0	CDK17
0.0	CDK20
0.0	CDKAL1
0.0	CDKL1
0.0	CDKL3
0.0	CDV3
0.0	CEACAM7
0.0	CECR1
0.0	CELA1
0.0	CELA2A
0.0	CELA2B
0.0	CELF5
0.0	CELF6
0.0	CENPB
0.0	CEP350
0.0	CEP97
0.0	CEPT1
0.0	CERK
0.0	CERS5
0.0	CERS6
0.0	CES2
0.0	CETN1
0.0	CETN3
0.0	CFDP1
0.0	CFHR5
0.0	CGB
0.0	CGREF1
0.0	CHFR
0.0	CHI3L2
0.0	CHIT1
0.0	CHM
0.0	CHML
0.0	CHMP4BP1
0.0	CHORDC1
0.0	CHP2
0.0	CHPF2
0.0	CHPT1
0.0	CHRNA9
0.0	CHRNB1
0.0	CHST11
0.0	CHST12
0.0	CHST13
0.0	CHST14
0.0	CHST8
0.0	CHST9
0.0	CHSY1
0.0	CHSY3
0.0	CHTF8
0.0	CHURC1-FNTB
0.0	CKMT1A
0.0	CKMT2
0.0	CLC
0.0	CLCN2
0.0	CLCN3
0.0	CLCN5
0.0	CLCN7
0.0	CLEC2D
0.0	CLEC4C
0.0	CLEC4D
0.0	CLEC4E
0.0	CLEC5A
0.0	CLEC6A
0.0	CLEC7A
0.0	CLIC3
0.0	CLN8
0.0	CLPTM1L
0.0	CLSTN2
0.0	CMAS
0.0	CMKLR1
0.0	CMTM2
0.0	CMTM5
0.0	CNGB3
0.0	CNKSR1
0.0	CNR2
0.0	CNTNAP3B
0.0	CNTNAP5
0.0	COASY
0.0	COIL
0.0	COL20A1
0.0	COL22A1
0.0	COL28A1
0.0	COLEC11
0.0	COLGALT1
0.0	COLGALT2
0.0	COLQ
0.0	COMMD10
0.0	COMMD2
0.0	COMMD4
0.0	COMMD5
0.0	COMMD6
0.0	COQ5
0.0	CORIN
0.0	CORO1C
0.0	CORO7
0.0	COTL1
0.0	COX19
0.0	COX7A1
0.0	CP
0.0	CPA3
0.0	CPN1
0.0	CPN2
0.0	CPNE7
0.0	CPS1
0.0	CPTP
0.0	CRB1
0.0	CREBL2
0.0	CREG1
0.0	CRHR2
0.0	CRIP1
0.0	CRIP2
0.0	CRIPT
0.0	CROCC
0.0	CROT
0.0	CRYBB1
0.0	CRYBB3
0.0	CRYGS
0.0	CRYL1
0.0	CRYZ
0.0	CSDC2
0.0	CSGALNACT2
0.0	CSN3
0.0	CSRNP2
0.0	CSRNP3
0.0	CSTF2T
0.0	CTAGE5
0.0	CTC1
0.0	CTDSPL
0.0	CTNNBIP1
0.0	CTSF
0.0	CXXC4
0.0	CYB561
0.0	CYB5R1
0.0	CYB5R4
0.0	CYLC2
0.0	CYP21A2
0.0	CYP24A1
0.0	CYP26A1
0.0	CYP26B1
0.0	CYP27C1
0.0	CYP2B6
0.0	CYP2F1
0.0	CYP2S1
0.0	CYP2W1
0.0	CYP3A43
0.0	CYP4F11
0.0	CYP4F22
0.0	CYP51A1
0.0	CYS1
0.0	CYSLTR2
0.0	CYTH4
0.0	CYTIP
0.0	D2HGDH
0.0	DAAM2
0.0	DARS2
0.0	DAZL
0.0	DBN1
0.0	DCAF10
0.0	DCAF16
0.0	DCAF5
0.0	DCD
0.0	DCHS2
0.0	DCI
0.0	DCK
0.0	DCLK2
0.0	DCT
0.0	DCTD
0.0	DCTPP1
0.0	DCXR
0.0	DDC
0.0	DDI1
0.0	DDI2
0.0	DDR1
0.0	DDRGK1
0.0	DDX19A
0.0	DDX24
0.0	DDX31
0.0	DDX3Y
0.0	DDX43
0.0	DDX49
0.0	DDX51
0.0	DDX53
0.0	DDX60
0.0	DEC1
0.0	DEF6
0.0	DEF8
0.0	DEFA4
0.0	DEFB1
0.0	DEFB104A
0.0	DEGS2
0.0	DEPDC1
0.0	DERL1
0.0	DERL3
0.0	DFNA5
0.0	DGCR14
0.0	DGCR6
0.0	DHCR7
0.0	DHODH
0.0	DHPS
0.0	DHTKD1
0.0	DHX32
0.0	DHX35
0.0	DHX37
0.0	DIRAS2
0.0	DIS3L
0.0	DIS3L2
0.0	DKFZP434A0427
0.0	DKFZP434G247
0.0	DKFZP434J194
0.0	DKFZP434N1610
0.0	DKFZP564A2282
0.0	DKFZP564G2263
0.0	DKFZP564P2062
0.0	DKFZP566E044
0.0	DKFZP667D142
0.0	DKFZP686A111
0.0	DKFZP686D0638
0.0	DKFZP686D0880
0.0	DKFZP686D10173
0.0	DKFZP686G1648
0.0	DKFZP686I05169
0.0	DKFZP686J2076
0.0	DKFZP686K23100
0.0	DKFZP686L24211
0.0	DKFZP686M0562
0.0	DKFZP686N0561
0.0	DKFZP686P0738
0.0	DKFZP686P13218
0.0	DKFZP686P15123
0.0	DKFZP686P1551
0.0	DKFZP761H087
0.0	DKFZP762H2012
0.0	DKFZP779N0926
0.0	DKFZP779O2152
0.0	DKFZP781D102
0.0	DKFZP781H1925
0.0	DKFZP781K0743
0.0	DKFZP781P1017
0.0	DLG5
0.0	DLGAP5
0.0	DLK2
0.0	DMBX1
0.0	DMP1
0.0	DMRTA1
0.0	DMRTB1
0.0	DNAH1
0.0	DNAJB2
0.0	DNAJC1
0.0	DNAJC13
0.0	DNAJC17
0.0	DNAJC24
0.0	DNLZ
0.0	DNMBP
0.0	DNPEP
0.0	DOHH
0.0	DOK4
0.0	DOK6
0.0	DPAGT1
0.0	DPCD
0.0	DPH2
0.0	DPH3
0.0	DPH5
0.0	DPH6
0.0	DPH7
0.0	DPM3
0.0	DPP10
0.0	DPP6
0.0	DPP7
0.0	DPPA4
0.0	DPYD
0.0	DPYS
0.0	DQX1
0.0	DRAM2
0.0	DRP2
0.0	DSCAML1
0.0	DSCC1
0.0	DSEL
0.0	DSG4
0.0	DTX3
0.0	DTYMK
0.0	DUOX1
0.0	DUS2
0.0	DUSP15
0.0	DYDC1
0.0	DYRK4
0.0	DYSF
0.0	EBF4
0.0	ECE2
0.0	ECSCR
0.0	EDEM1
0.0	EEF1A1P5
0.0	EEF1DP3
0.0	EEF1E1
0.0	EEFSEC
0.0	EEPD1
0.0	EFCAB6
0.0	EFCAB7
0.0	EFHD1
0.0	EFTUD1
0.0	EGFLAM
0.0	EI24
0.0	EIF2S3L
0.0	EIF3S8
0.0	EIF3S9
0.0	EIF4G1 VARIANT PROTEIN
0.0	EL149
0.0	ELAVL3
0.0	ELAVL4
0.0	ELF5
0.0	ELMO3
0.0	ELOVL2
0.0	ELOVL3
0.0	ELOVL4
0.0	ELOVL7
0.0	EMC3
0.0	EMILIN1
0.0	EMP3
0.0	ENDOG
0.0	ENOPH1
0.0	ENPP1
0.0	EPB41L4B
0.0	EPB41L5
0.0	EPB42
0.0	EPGN
0.0	ERAP2
0.0	ERCC6L2
0.0	ERLEC1
0.0	ERMP1
0.0	ERP27
0.0	ERRFI1
0.0	ESD
0.0	ESM1
0.0	ESX1
0.0	ETB1
0.0	ETFDH
0.0	ETNPPL
0.0	ETV2
0.0	EVA1A
0.0	EVI2B
0.0	EVX1
0.0	EXO5
0.0	EXTL1
0.0	FAAH2
0.0	FABP2
0.0	FABP5
0.0	FAIM
0.0	FAM120B
0.0	FAM160A2
0.0	FAM161A
0.0	FAM162A
0.0	FAM188A
0.0	FAM208A
0.0	FAM213B
0.0	FAM21A
0.0	FAM26E
0.0	FAM3B
0.0	FAM3C
0.0	FAM83D
0.0	FAM96A
0.0	FARP1
0.0	FARS2
0.0	FBLL1
0.0	FBRS
0.0	FBXL12
0.0	FBXL14
0.0	FBXL16
0.0	FBXL18
0.0	FBXL19
0.0	FBXL2
0.0	FBXL20
0.0	FBXL22
0.0	FBXL4
0.0	FBXL6
0.0	FBXO18
0.0	FBXO33
0.0	FBXO42
0.0	FBXO8
0.0	FBXW5
0.0	FBXW9
0.0	FCAR
0.0	FCGRT
0.0	FCHO1
0.0	FCHSD1
0.0	FCHSD2
0.0	FECH
0.0	FETUB
0.0	FEZF1
0.0	FFAR3
0.0	FGFRL1
0.0	FGL2
0.0	FHL3
0.0	FIBP
0.0	FIGNL1
0.0	FKBP14
0.0	FKBP3
0.0	FKBP7
0.0	FKHR
0.0	FLRT3
0.0	FLT3LG
0.0	FLVCR1
0.0	FMN2
0.0	FNIP2
0.0	FNTB
0.0	FOLH1
0.0	FOPNL
0.0	FOXD4L1
0.0	FOXJ3
0.0	FOXP4
0.0	FOXQ1
0.0	FOXR2
0.0	FPGS
0.0	FRMD1
0.0	FRMD6
0.0	FSTL3
0.0	FTCD
0.0	FTH1P19
0.0	FTHL17
0.0	FTMT
0.0	FUT3
0.0	FUT4
0.0	FXYD5
0.0	FYCO1
0.0	G2E3
0.0	G3BP2
0.0	GAD1
0.0	GAD2
0.0	GALK1
0.0	GALNS
0.0	GALT
0.0	GAN
0.0	GAP43
0.0	GAPD
0.0	GAPVD1
0.0	GART
0.0	GAS2L3
0.0	GATAD1
0.0	GATM
0.0	GBA2
0.0	GBX2
0.0	GCC1
0.0	GCHFR
0.0	GDPGP1
0.0	GEMIN8
0.0	GET4
0.0	GFRA2
0.0	GFRA3
0.0	GGCT
0.0	GGH
0.0	GGNBP2
0.0	GGPS1
0.0	GGT5
0.0	GHITM
0.0	GIF
0.0	GIGYF1
0.0	GINS3
0.0	GJA5
0.0	GJA8
0.0	GJB2
0.0	GJB4
0.0	GJB5
0.0	GJB7
0.0	GKAP1
0.0	GLB1L2
0.0	GLIPR1
0.0	GLIS3
0.0	GLMN
0.0	GLMP
0.0	GLRA1
0.0	GLRA2
0.0	GLRA3
0.0	GLRX
0.0	GLRX2
0.0	GLS2
0.0	GLTP
0.0	GLYCAM1
0.0	GLYR1
0.0	GMCL1P1
0.0	GMDS
0.0	GML
0.0	GNL3L
0.0	GNLY
0.0	GNPDA1
0.0	GNS
0.0	GOLGA5
0.0	GOLPH3L
0.0	GOLT1B
0.0	GPBAR1
0.0	GPD1L
0.0	GPER
0.0	GPIHBP1
0.0	GPM6B
0.0	GPR124
0.0	GPR143
0.0	GPR15
0.0	GPR150
0.0	GPR161
0.0	GPR176
0.0	GPR18
0.0	GPR20
0.0	GPR25
0.0	GPR27
0.0	GPR31
0.0	GPR32
0.0	GPR35
0.0	GPR4
0.0	GPR55
0.0	GPR56
0.0	GPR68
0.0	GPR75-ASB3
0.0	GPR83
0.0	GPR84
0.0	GPR89A
0.0	GPR98
0.0	GPRC5B
0.0	GPRC6A
0.0	GPX3
0.0	GPX7
0.0	GPX8
0.0	GRAMD4
0.0	GRASP
0.0	GREM2
0.0	GRHL1
0.0	GRID1
0.0	GRSF1
0.0	GTF2IRD2
0.0	GTPBP3
0.0	GUCA2B
0.0	GUSBP1
0.0	GYPC
0.0	H1FOO
0.0	H2BFS
0.0	HACD2
0.0	HACL1
0.0	HADH
0.0	HADHA
0.0	HAGH
0.0	HAL
0.0	HAPLN1
0.0	HAS3
0.0	HAUS3
0.0	HAUS4
0.0	HAUS5
0.0	HAUS7
0.0	HAUS8
0.0	HBG1
0.0	HCAK
0.0	HCC5
0.0	HCN1
0.0	HCN4
0.0	HCRTR1
0.0	HCRTR2
0.0	HEBP1
0.0	HEL-S-109
0.0	HELB
0.0	HEMGN
0.0	HEPACAM
0.0	HEPH
0.0	HERC1
0.0	HERC3
0.0	HES2
0.0	HES3
0.0	HGFAC
0.0	HHAT
0.0	HHIPL2
0.0	HIAT1
0.0	HIATL1
0.0	HIBADH
0.0	HIC-1
0.0	HIGD1A
0.0	HIGD2A
0.0	HINT2
0.0	HIPK4
0.0	HIST1H1T
0.0	HJURP
0.0	HKR1
0.0	HMG20A
0.0	HMGCL
0.0	HMGN2
0.0	HMGN5
0.0	HMGXB3
0.0	HNMT
0.0	HNRNPLL
0.0	HPD
0.0	HPGDS
0.0	HPH1
0.0	HPS5
0.0	HRC
0.0	HS1BP3
0.0	HS24/P52
0.0	HSBP1
0.0	HSD17B3
0.0	HSD3B7
0.0	HSH2D
0.0	HSP90BF
0.0	HSPB8
0.0	HSPBP1
0.0	HSPE1-MOB4
0.0	HTN1
0.0	HTR<BETA>1
0.0	HUNK
0.0	HVCN1
0.0	HVPS41
0.0	HYAL3
0.0	IBTK
0.0	ICA1
0.0	ICA1L
0.0	ICAM5
0.0	ICAP69
0.0	IDE
0.0	IDI1
0.0	IDI2
0.0	IER2
0.0	IFI35
0.0	IFIT5
0.0	IFITM2
0.0	IFITM3
0.0	IGF2R
0.0	IGHA2
0.0	IGHMBP2
0.0	IL17C
0.0	IL17RD
0.0	IL17RE
0.0	IL1RAPL1
0.0	IL25
0.0	IL32
0.0	ILKAP
0.0	IMPACT
0.0	IMPDH1
0.0	ING1
0.0	INIP
0.0	INMAP
0.0	INSL3
0.0	INSL5
0.0	INSM1
0.0	INTS7
0.0	IPCEF1
0.0	IPO13
0.0	IQCE
0.0	IRAK1BP1
0.0	IRF-1
0.0	IRX4
0.0	ISX
0.0	ITIH4
0.0	ITIH5
0.0	ITM2B
0.0	IVD
0.0	IZUMO1
0.0	JADE2
0.0	JADE3
0.0	JAZF1
0.0	JTB
0.0	KANSL2
0.0	KANSL3
0.0	KBF2
0.0	KCNJ1
0.0	KCNJ14
0.0	KCNK10
0.0	KCNK12
0.0	KCNK4
0.0	KCNN2
0.0	KCNRG
0.0	KCP
0.0	KCTD15
0.0	KCTD6
0.0	KDM8
0.0	KEL
0.0	KIAA0391
0.0	KIAA0430
0.0	KIAA1429
0.0	KIF16B
0.0	KIF18B
0.0	KIF21A
0.0	KIF21B
0.0	KIF27
0.0	KIF9
0.0	KIR3DS1
0.0	KIRREL3
0.0	KISS1
0.0	KISS1R
0.0	KIZ
0.0	KLF12
0.0	KLHL15
0.0	KLHL28
0.0	KLK1
0.0	KLK4
0.0	KLK9
0.0	KNDC1
0.0	KRBA2
0.0	KREMEN1
0.0	KRIT1
0.0	KRT25
0.0	KRT3
0.0	KRT72
0.0	KRT74
0.0	KRT83
0.0	KRT85
0.0	L2HGDH
0.0	L3MBTL4
0.0	LAPTM5
0.0	LARP4B
0.0	LARS2
0.0	LBX2
0.0	LCLAT1
0.0	LCMT2
0.0	LDB3
0.0	LDLRAD4
0.0	LENEP
0.0	LFNG
0.0	LGALS14
0.0	LGALS8
0.0	LGALS9
0.0	LGI2
0.0	LHX6
0.0	LIAS
0.0	LILRB2
0.0	LIMA1
0.0	LIME1
0.0	LINC00473
0.0	LINGO2
0.0	LINGO3
0.0	LINGO4
0.0	LIPF
0.0	LIPG
0.0	LIPT2
0.0	LMBRD1
0.0	LMNB2
0.0	LONP1
0.0	LONP2
0.0	LPCAT1
0.0	LPCAT2
0.0	LPCAT3
0.0	LPCAT4
0.0	LPGAT1
0.0	LRCH4
0.0	LRG1
0.0	LRMP
0.0	LRP12
0.0	LRRC32
0.0	LRRC4B
0.0	LRRFIP2
0.0	LSM14B
0.0	LSM8
0.0	LSR
0.0	LSS
0.0	LST1
0.0	LTN1
0.0	LUC7L2
0.0	LVRN
0.0	LY6D
0.0	LY6E
0.0	LY9
0.0	LYPLA1
0.0	LZTFL1
0.0	M1AP
0.0	M6PR
0.0	MAB21L1
0.0	MACROD1
0.0	MAD2L1BP
0.0	MAGEA3
0.0	MAGOHB
0.0	MALL
0.0	MAOA
0.0	MAOB
0.0	MAP4
0.0	MARC1
0.0	MARCH3
0.0	MAST4
0.0	MATN3
0.0	MATN4
0.0	MB
0.0	MB21D1
0.0	MBD3L1
0.0	MBD3L2
0.0	MBIP
0.0	MBOAT4
0.0	MBP
0.0	MCTP2
0.0	MDFI
0.0	MEIOB
0.0	MESP2
0.0	METAP1D
0.0	METAP2
0.0	METTL1
0.0	MFSD10
0.0	MFSD3
0.0	MGAM
0.0	MGAT1
0.0	MGAT3
0.0	MGLL
0.0	MGP
0.0	MIA
0.0	MICAL2
0.0	MICALL2
0.0	MID1
0.0	MIEF1
0.0	MIEF2
0.0	MIER1
0.0	MIER2
0.0	MIOS
0.0	MIS18BP1
0.0	MITA
0.0	MITD1
0.0	MKRN1
0.0	MKRN4P
0.0	MKX
0.0	MLF2
0.0	MLH3
0.0	MLLT11
0.0	MLLT6
0.0	MLN
0.0	MLNR
0.0	MMADHC
0.0	MMD
0.0	MMGT1
0.0	MMP26
0.0	MOB2
0.0	MOCOS
0.0	MOG
0.0	MON1A
0.0	MON1B
0.0	MOSPD1
0.0	MPC2
0.0	MPHOSPH6
0.0	MPP3
0.0	MPP6
0.0	MPV17
0.0	MRI1
0.0	MRPS2
0.0	MRS2
0.0	MSL1
0.0	MSMB
0.0	MSRA
0.0	MSRB1
0.0	MSRB2
0.0	MSRB3
0.0	MT-CYB
0.0	MT-ND3
0.0	MT-ND4
0.0	MT-ND6
0.0	MT1E
0.0	MT1M
0.0	MTBP
0.0	MTCH1
0.0	MTCP1
0.0	MTFR2
0.0	MTPAP
0.0	MTRR
0.0	MTTP
0.0	MTX1
0.0	MTX3
0.0	MURC
0.0	MUTYH
0.0	MVB12B
0.0	MVK
0.0	MX2
0.0	MXD3
0.0	MYBPH
0.0	MYCBPAP
0.0	MYEF2
0.0	MYH16
0.0	MYLIP
0.0	MYO1D
0.0	MYO3A
0.0	MYO5C
0.0	MYOF
0.0	MYOM1
0.0	MYOT
0.0	MYRF
0.0	MZB1
0.0	MZF1
0.0	N4BP2L2
0.0	NADSYN1
0.0	NAF1
0.0	NAGLU
0.0	NALCN
0.0	NANOS1
0.0	NANOS2
0.0	NAP1L5
0.0	NAPRT
0.0	NAT1
0.0	NAT10
0.0	NAT14
0.0	NAT8
0.0	NAT8B
0.0	NAV1
0.0	NBAS
0.0	NBEAL1
0.0	NBEAL2
0.0	NBL1
0.0	NBR1
0.0	NCAM2
0.0	NCF1B
0.0	NCF1C
0.0	NCR2
0.0	NCR3LG1
0.0	NCS1
0.0	NDOR1
0.0	NDP
0.0	NDRG2
0.0	NDRG3
0.0	NDST3
0.0	NDST4
0.0	NDUFA5
0.0	NDUFAF1
0.0	NDUFAF3
0.0	NDUFAF5
0.0	NDUFB10
0.0	NDUFB11
0.0	NDUFB2
0.0	NDUFB3
0.0	NDUFB4
0.0	NDUFB5
0.0	NDUFC2
0.0	NEK11
0.0	NES
0.0	NETO1
0.0	NFE4
0.0	NFKBID
0.0	NFKBIL1
0.0	NFXL1
0.0	NGLY1
0.0	NHLH2
0.0	NIF3L1BP1
0.0	NIFK
0.0	NKIRAS1
0.0	NKTR
0.0	NKX2-8
0.0	NLI
0.0	NLRC3
0.0	NLRP5
0.0	NMD3
0.0	NMNAT2
0.0	NMT2
0.0	NNMT
0.0	NOC4L
0.0	NOP10
0.0	NOS1AP
0.0	NOSIP
0.0	NOTUM
0.0	NOV
0.0	NOX4
0.0	NOX5
0.0	NOXO1
0.0	NPC1
0.0	NPC1L1
0.0	NPFFR1
0.0	NPFFR2
0.0	NPL
0.0	NQO2
0.0	NR1I1
0.0	NR2A2
0.0	NR2C2AP
0.0	NR3C4
0.0	NRARP
0.0	NRBF2
0.0	NSA2
0.0	NSDHL
0.0	NSMCE4A
0.0	NT5C3A
0.0	NTMT1
0.0	NUAK1
0.0	NUBPL
0.0	NUCB1
0.0	NUDT10
0.0	NUDT11
0.0	NUDT15
0.0	NUDT16L1
0.0	NUDT2
0.0	NUDT5
0.0	NUP62CL
0.0	NUPR1
0.0	NUS1
0.0	NUTF2
0.0	OGDH
0.0	OGDHL
0.0	OIP5
0.0	OLA1
0.0	OLAH
0.0	OLFM1
0.0	OMG
0.0	ONECUT2
0.0	ONECUT3
0.0	OPLAH
0.0	OR10G2
0.0	OR10G6
0.0	OR11H2
0.0	OR11H7
0.0	OR14A2
0.0	OR14K1
0.0	OR1F12
0.0	OR2AJ1
0.0	OR2B8P
0.0	OR2I1P
0.0	OR2J1
0.0	OR2T35
0.0	OR2T7
0.0	OR2W5
0.0	OR3A4P
0.0	OR4A4P
0.0	OR4A8
0.0	OR4C45
0.0	OR4C5
0.0	OR4E1
0.0	OR4E2
0.0	OR4K3
0.0	OR4Q2
0.0	OR51H1
0.0	OR51J1
0.0	OR52E5
0.0	OR5H15
0.0	OR6J1
0.0	OR8U8
0.0	ORC1L
0.0	OSBP
0.0	OSBPL10
0.0	OSR1
0.0	OSTC
0.0	OTUB2
0.0	OTUD5
0.0	OXER1
0.0	OXGR1
0.0	P15
0.0	P2RX1
0.0	P2RX4
0.0	P2RX5
0.0	P2RX6
0.0	P2RY10
0.0	P2RY12
0.0	P2RY14
0.0	P2RY4
0.0	P2RY6
0.0	P4HA1
0.0	P4HA3
0.0	PA2G4
0.0	PACS2
0.0	PADI2
0.0	PAFAH2
0.0	PAICS
0.0	PANX2
0.0	PANX3
0.0	PAPD5
0.0	PAPSS2
0.0	PAQR5
0.0	PARP10
0.0	PARP15
0.0	PARP9
0.0	PARPBP
0.0	PARS2
0.0	PASD1
0.0	PBXIP1
0.0	PC
0.0	PCCA
0.0	PCDHAC1
0.0	PCID2
0.0	PCSK1N
0.0	PDCD1LG2
0.0	PDCD2
0.0	PDCD7
0.0	PDIA5
0.0	PDLIM3
0.0	PDP1
0.0	PDXK
0.0	PDZD8
0.0	PDZRN3
0.0	PEA15
0.0	PEAK1
0.0	PEF1
0.0	PEG10
0.0	PEMT
0.0	PEO1
0.0	PERP
0.0	PES1
0.0	PEX1
0.0	PEX11G
0.0	PEX16
0.0	PEX26
0.0	PFKM
0.0	PGA3
0.0	PGA4
0.0	PGA5
0.0	PGAP1
0.0	PGBD1
0.0	PGC
0.0	PGGT1B
0.0	PGLS
0.0	PGM1
0.0	PGM2L1
0.0	PGP
0.0	PGRMC1
0.0	PHEX
0.0	PHF13
0.0	PHF14
0.0	PHF23
0.0	PHLDA2
0.0	PHRF1
0.0	PHTF1
0.0	PI3
0.0	PIBF1
0.0	PID1
0.0	PIEZO2
0.0	PIF1
0.0	PIGA
0.0	PIGH
0.0	PIGN
0.0	PIGP
